x_center,y_center,z_center,cp
715.7624715169271,-1751.9818522135417,-874.2106323242188,0.1418844183260449
716.5541178385416,-1659.7293294270833,-795.0323486328125,0.14172490731531173
658.9638264973959,-1613.6030680338542,-805.3864135742188,0.14184758215219676
656.5402628580729,-1521.3505452473958,-728.9930013020834,0.14167379746880668
602.1651814778646,-1475.2242838541667,-736.5621948242188,0.14180370982387774
596.5264078776041,-1382.9717610677083,-662.9536336263021,0.14161310561324802
545.3665466308594,-1336.8454996744792,-667.7379557291666,0.14174999899438062
536.4488016764323,-1244.5929768880208,-595.6724039713541,0.15532009858312182
488.26767985026044,-1204.9243977864583,-603.1567789713541,0.14843631338665828
460.68212890625,-1128.8160807291667,-552.7499593098959,0.27270208954432523
1067.6040445963542,-1936.4868977864583,-646.5646362304688,0.20088625252562484
1007.0446573893229,-1890.3606363932292,-686.5901082356771,0.20446851078660166
987.7034505208334,-1798.1081136067708,-607.4077962239584,0.20816964827165926
933.0626424153646,-1751.9818522135417,-637.1453653971354,0.20828970019117585
911.51513671875,-1659.7293294270833,-560.9513244628906,0.2081046037207664
859.1747233072916,-1613.6030680338542,-587.1110331217448,0.20822943160697652
835.3268229166666,-1521.3505452473958,-514.4948933919271,0.20802812421196804
785.2868041992188,-1475.2242838541667,-537.0767110188802,0.20815777694885923
759.1385294596354,-1382.9717610677083,-468.03844197591144,0.20793662921558154
711.3989054361979,-1336.8454996744792,-487.0423583984375,0.20807045499090443
684.5049845377604,-1251.0506591796875,-427.64141845703125,0.19966761708665007
642.1135050455729,-1211.382080078125,-445.5984802246094,0.20680943504058308
602.7488606770834,-1133.47998046875,-388.7251485188802,0.47493352358315066
1148.2673746744792,-1930.0292154947917,-481.6034647623698,0.2536879783575995
1098.1153564453125,-1890.3606363932292,-530.1712341308594,0.26126121169452127
1064.0932210286458,-1798.1081136067708,-460.66042073567706,0.25272144301346045
1014.2407023111979,-1751.9818522135417,-497.8715108235677,0.25284377958222115
982.0689493815104,-1659.7293294270833,-425.51953125,0.2526452748052932
933.9841918945312,-1613.6030680338542,-458.8617757161458,0.2527711497492996
900.0446573893229,-1521.3505452473958,-390.378662109375,0.2525548334610841
853.7277018229166,-1475.2242838541667,-419.85207112630206,0.2526843291230278
818.0203857421875,-1382.9717610677083,-355.23780314127606,0.25244725419967956
773.4712320963541,-1336.8454996744792,-380.8423563639323,0.25257886097132903
734.9167073567709,-1244.5929768880208,-320.71425374348956,0.2647973345318141
693.6900838216146,-1204.9243977864583,-348.5093994140625,0.26145853668814767
632.7486979166666,-1127.0222981770833,-324.93284098307294,0.5291587317945867
1239.3561197916667,-1936.4868977864583,-146.62163798014322,0.35595624516544727
1200.9739176432292,-1890.3606363932292,-207.17603047688803,0.3576649702068409
1150.7729899088542,-1798.1081136067708,-142.2107365926107,0.3649398304124693
1113.4234212239583,-1751.9818522135417,-191.95960235595703,0.3650656923502693
